//X	Y	Z	R	G	B	Point_Source_ID	Scan_Angle_Rank	Flightline_Edge	Scan_Direction	Number_of_Returns	Return_Number	Time	Intensity	Classification	Type
315721.905	234777.9878	13.4460001	0	255	255	15	26	0	1	1	1	393035.6076	248	4	window
315721.9	234777.999	13.7489996	0	255	255	15	26	0	1	1	1	393035.6076	189	4	window
315721.8879	234778.002	14.10999966	0	255	255	15	26	0	1	1	1	393035.6076	201	4	window
315721.885	234778.0132	14.40600014	0	255	255	15	26	0	1	1	1	393035.6076	201	4	window
315721.869	234778.0132	14.76200008	0	255	255	15	26	0	1	1	1	393035.6076	169	4	window
315721.869	234778.0278	15.05000019	0	255	255	15	26	0	1	1	1	393035.6076	183	4	window
315721.988	234777.9072	13.3739996	0	255	255	15	26	0	1	1	1	393035.5984	393	4	window
315721.983	234777.9189	13.69799995	0	255	255	15	26	0	1	1	1	393035.5984	214	4	window
315721.947	234777.895	14.11100006	0	255	255	15	26	0	1	2	1	393035.5984	206	4	window
315721.744	234777.688	15.00800037	0	255	255	15	26	0	1	2	1	393035.5984	124	4	window
315721.928	234777.8892	14.46000004	0	255	255	15	26	0	1	2	2	393035.5984	78	4	window
315722.097	234777.8511	13.52299976	0	255	255	15	26	0	1	1	1	393035.5891	317	4	window
315722.0341	234777.7969	14.02200031	0	255	255	15	26	0	1	2	1	393035.5891	206	4	window
315721.812	234777.5708	14.97599983	0	255	255	15	26	0	1	3	1	393035.5891	42	4	window
315722.026	234777.8052	14.33600044	0	255	255	15	26	0	1	3	2	393035.5891	130	4	window
315722.125	234777.7661	13.48499966	0	255	255	15	26	0	1	1	1	393035.5796	416	4	window
315722.073	234777.7251	13.92500019	0	255	255	15	26	0	1	2	1	393035.5796	195	4	window
315722.062	234777.729	14.28199959	0	255	255	15	26	0	1	2	1	393035.5796	189	4	window
315721.882	234777.5488	15.14099979	0	255	255	15	26	0	1	1	1	393035.5796	306	4	window
315722.2321	234777.6201	13.54800034	0	255	255	15	26	0	1	1	1	393035.5703	300	4	window
315722.1639	234777.562	14.06499958	0	255	255	15	26	0	1	2	1	393035.5703	177	4	window
315721.965	234777.3608	14.98600006	0	255	255	15	26	0	1	3	1	393035.5703	182	4	window
315722.158	234777.5718	14.40999985	0	255	255	15	26	0	1	3	2	393035.5703	86	4	window
315722.259	234777.543	13.51599979	0	255	255	15	26	0	1	1	1	393035.5608	429	4	window
315722.204	234777.499	13.99600029	0	255	255	15	26	0	1	2	1	393035.5608	183	4	window
315721.9561	234777.2441	15.04199982	0	255	255	15	26	0	1	3	1	393035.5608	19	4	window
315722.202	234777.5132	14.30700016	0	255	255	15	26	0	1	3	2	393035.5608	174	4	window
315722.0179	234777.3271	15.16499996	0	255	255	15	26	0	1	1	1	393035.5608	296	4	window
315722.338	234777.4248	13.50399971	0	255	255	15	26	0	1	1	1	393035.5515	421	4	window
315722.288	234777.3848	13.9630003	0	255	255	15	26	0	1	2	1	393035.5515	162	4	window
315722.0341	234777.123	15.0369997	0	255	255	15	26	0	1	3	1	393035.5515	13	4	window
315722.282	234777.394	14.29500008	0	255	255	15	26	0	1	3	2	393035.5515	177	4	window
315722.101	234777.2119	15.13500023	0	255	255	15	26	0	1	1	1	393035.5515	289	4	window
315723.674	234779.1221	14.12899971	0	255	255	15	27	0	1	2	2	393035.5515	7	4	window
315722.3781	234777.2949	13.48799992	0	255	255	15	26	0	1	1	1	393035.5422	368	4	window
315722.343	234777.2729	13.91699982	0	255	255	15	26	0	1	2	1	393035.5422	173	4	window
315722.328	234777.272	14.26099968	0	255	255	15	26	0	1	2	1	393035.5422	162	4	window
315722.1541	234777.0972	15.08699989	0	255	255	15	26	0	1	1	1	393035.5422	269	4	window
315722.5	234777.167	13.53899956	0	255	255	15	26	0	1	1	1	393035.5327	292	4	window
315722.432	234777.1069	14.05099964	0	255	255	15	26	0	1	1	1	393035.5327	167	4	window
315722.2419	234776.9141	14.91499996	0	255	255	15	26	0	1	2	1	393035.5327	102	4	window
315722.428	234777.1182	14.35900021	0	255	255	15	26	0	1	2	2	393035.5327	117	4	window
315722.2469	234776.9351	15.1960001	0	255	255	15	26	0	1	1	1	393035.5327	292	4	window
315722.5291	234777.0151	13.38199997	0	255	255	15	26	0	1	1	1	393035.5234	336	4	window
315722.573	234777.0791	13.55700016	0	255	255	15	26	0	1	1	1	393035.5234	223	4	window
315722.502	234777.0161	14.06000042	0	255	255	15	26	0	1	2	1	393035.5234	144	4	window
315722.377	234776.8931	14.73900032	0	255	255	15	26	0	1	1	1	393035.5234	358	4	window
315722.614	234776.9492	13.51399994	0	255	255	15	26	0	1	1	1	393035.5139	267	4	window
315722.574	234776.9199	13.93099976	0	255	255	15	26	0	1	1	1	393035.5139	129	4	window
315722.46	234776.811	14.59500027	0	255	255	15	26	0	1	1	1	393035.5139	197	4	window
315722.375	234776.7339	15.16499996	0	255	255	15	26	0	1	1	1	393035.5141	288	4	window
315723.809	234778.479	14.24699974	0	255	255	15	27	0	1	2	2	393035.5141	6	4	window
315722.701	234776.854	13.43900013	0	255	255	15	26	0	1	1	1	393035.5046	378	4	window
315722.64	234776.8042	13.93900013	0	255	255	15	26	0	1	1	1	393035.5046	129	4	window
315722.547	234776.7178	14.54300022	0	255	255	15	26	0	1	1	1	393035.5046	244	4	window
315722.449	234776.625	15.11999989	0	255	255	15	26	0	1	1	1	393035.5046	320	4	window
315722.793	234776.627	13.37300014	0	255	255	15	26	0	1	1	1	393035.4953	303	4	window
315722.843	234776.6982	13.54599953	0	255	255	15	26	0	1	1	1	393035.4953	321	4	window
315722.772	234776.6362	14.08300018	0	255	255	15	26	0	1	2	1	393035.4953	130	4	window
315722.631	234776.4971	14.79199982	0	255	255	15	26	0	1	1	1	393035.4953	332	4	window
315722.881	234776.5811	13.52799988	0	255	255	15	26	0	1	1	1	393035.4858	251	4	window
315722.803	234776.5098	14.07199955	0	255	255	15	26	0	1	1	1	393035.4858	111	4	window
315722.666	234776.376	14.79599953	0	255	255	15	26	0	1	1	1	393035.4858	358	4	window
315722.976	234776.4238	13.47299957	0	255	255	15	26	0	1	1	1	393035.4765	284	4	window
315722.912	234776.3701	13.9989996	0	255	255	15	26	0	1	1	1	393035.4765	143	4	window
315724.139	234777.48	14.27200031	0	255	255	21	-24	0	1	2	2	394528.3581	7	4	window
315723.338	234778.9048	14.16399956	0	255	255	21	-24	0	1	2	2	394528.3677	6	4	window
315723.5959	234776.7939	14.18400002	0	255	255	21	-24	0	1	2	2	394528.3957	7	4	window
315723.036	234776.7212	14.18799973	0	255	255	21	-24	0	1	2	2	394528.4238	8	4	window
315722.665	234777.1382	14.05900002	0	255	255	22	-9	0	1	2	2	394845.551	7	4	window
315721.769	234777.8252	15.11200047	0	255	255	22	-9	0	1	4	1	394845.5793	86	4	window
315721.327	234779.6211	14.06499958	0	255	255	12	-21	0	1	2	2	392192.4553	7	4	window
315720.611	234779.814	15.16100025	0	255	255	13	-5	0	1	4	2	392483.7644	35	4	window
315720.74	234778.9409	15.10999966	0	255	255	13	-5	0	1	1	1	392483.6893	66	2	window
315720.809	234778.8789	15.16100025	0	255	255	13	-5	0	1	1	1	392483.6799	81	2	window
315720.785	234778.7788	15.18000031	0	255	255	13	-5	0	1	1	1	392483.6705	52	2	window
315720.8669	234778.873	15.14299965	0	255	255	13	-5	0	1	1	1	392483.6705	48	2	window
315720.948	234778.708	15.16300011	0	255	255	13	-5	0	1	1	1	392483.6612	82	2	window
315721.031	234778.8008	15.07600021	0	255	255	13	-5	0	1	2	2	392483.6612	55	2	window
315720.952	234778.6128	15.15400028	0	255	255	13	-5	0	1	1	1	392483.6518	76	4	window
315721.032	234778.7061	15.12800026	0	255	255	13	-5	0	1	1	1	392483.6518	191	4	window
315721.675	234778.9639	14.03100014	0	255	255	13	-5	0	1	2	2	392483.6236	7	4	window
315722.29	234779.125	13.91800022	0	255	255	13	-5	0	1	2	2	392483.5862	8	4	window
315723.707	234780.418	13.96000004	0	255	255	13	-4	0	1	2	2	392483.558	7	4	window
315723.926	234780	13.99499989	0	255	255	13	-4	0	1	2	2	392483.5205	7	4	window
315720.564	234779.7412	15.10999966	0	255	255	14	13	0	1	1	1	392773.4714	302	4	window
315720.65	234779.5972	15.10999966	0	255	255	14	13	0	1	2	1	392773.4621	323	4	window
315720.7209	234779.3921	15.0170002	0	255	255	14	13	0	1	2	1	392773.4526	34	4	window
315720.776	234779.313	15.00800037	0	255	255	14	13	0	1	2	1	392773.4433	73	4	window
315720.786	234779.0342	15.05200005	0	255	255	14	13	0	1	2	1	392773.4341	100	4	window
315720.892	234779.1348	15.02299976	0	255	255	14	13	0	1	2	1	392773.4341	83	4	window
315720.744	234778.8369	15.22099972	0	255	255	14	13	0	1	1	1	392773.4245	206	2	window
315720.844	234778.9321	15.1789999	0	255	255	14	13	0	1	1	1	392773.4245	39	2	window
315720.953	234779.0371	15.11800003	0	255	255	14	13	0	1	2	1	392773.4245	100	4	window
315720.923	234778.7012	15.18700027	0	255	255	14	13	0	1	2	1	392773.4153	117	4	window
315721.0291	234778.7998	15.0909996	0	255	255	14	13	0	1	1	1	392773.4153	110	4	window
315721.062	234778.6099	15.07400036	0	255	255	14	13	0	1	2	1	392773.4057	25	4	window
315721.147	234778.6929	15.09700012	0	255	255	14	13	0	1	2	1	392773.4057	102	4	window
315721.236	234778.582	14.98700047	0	255	255	14	13	0	1	2	1	392773.3965	83	4	window
315721.333	234778.4268	15.00800037	0	255	255	14	13	0	1	2	1	392773.3872	121	4	window
315723.13	234779.8892	14.14999962	0	255	255	15	27	0	1	2	2	393035.6172	8	4	window
315721.353	234778.4199	15.06799984	0	255	255	15	26	0	1	1	1	393035.6545	253	4	window
315721.297	234778.5391	15.07800007	0	255	255	15	26	0	1	1	1	393035.664	302	4	window
315721.2159	234778.5859	14.92000008	0	255	255	15	26	0	1	2	1	393035.6733	64	4	window
315721.225	234778.6099	15.18500042	0	255	255	15	26	0	1	1	1	393035.6733	299	4	window
315721.199	234778.6362	14.95100021	0	255	255	15	26	0	1	1	1	393035.6828	180	4	window
315721.2	234778.6519	15.23900032	0	255	255	15	26	0	1	1	1	393035.6828	328	4	window
315721.026	234778.6958	15.10599995	0	255	255	15	26	0	1	1	1	393035.6921	54	4	window
315721.109	234778.8018	15.17099953	0	255	255	15	26	0	1	1	1	393035.6921	248	4	window
315720.946	234778.5928	15.04899979	0	255	255	15	26	0	1	2	1	393035.6921	18	4	window
315721.413	234779.0991	13.65999985	0	255	255	15	26	0	1	2	2	393035.6921	18	4	window
315720.8719	234778.6348	15.18500042	0	255	255	15	26	0	1	1	1	393035.7014	60	4	window
315721.01	234778.8008	15.08899975	0	255	255	15	26	0	1	1	1	393035.7014	87	4	window
315721.068	234778.8799	15.22399998	0	255	255	15	26	0	1	1	1	393035.7014	311	4	window
315720.8199	234778.7798	15.16100025	0	255	255	15	26	0	1	1	1	393035.7109	38	2	window
315720.947	234778.9341	15.09500027	0	255	255	15	26	0	1	1	1	393035.7109	60	2	window
315720.6949	234778.9541	15.20699978	0	255	255	15	26	0	1	1	1	393035.7297	112	2	window
315720.873	234779.1621	14.97599983	0	255	255	15	26	0	1	2	1	393035.7297	153	4	window
315721.381	234779.71	13.47299957	0	255	255	15	26	0	1	2	2	393035.7297	9	4	window
315720.879	234779.1841	15.24400043	0	255	255	15	26	0	1	1	1	393035.7297	329	2	window
315720.796	234778.856	15.17800045	0	255	255	15	26	0	1	1	1	393035.7202	38	2	window
315720.9301	234779.0151	15.06799984	0	255	255	15	26	0	1	1	1	393035.7202	102	4	window
315721.214	234779.6572	13.55500031	0	255	255	15	26	0	1	1	1	393035.739	31	4	window
315720.83	234779.2598	14.9829998	0	255	255	15	26	0	1	1	1	393035.739	257	4	window
315721.147	234779.7759	13.56000042	0	255	255	15	26	0	1	2	1	393035.7483	20	4	window
315720.762	234779.3779	15.02999973	0	255	255	15	26	0	1	1	1	393035.7483	272	4	window
315720.698	234779.4658	14.95600033	0	255	255	15	26	0	1	2	1	393035.7578	157	4	window
315721.199	234780.0049	13.47399998	0	255	255	15	26	0	1	2	2	393035.7578	9	4	window
315720.892	234779.9561	13.61800003	0	255	255	15	26	0	1	1	1	393035.7671	33	4	window
315720.807	234779.8809	14.18299961	0	255	255	15	26	0	1	1	1	393035.7671	26	4	window
315720.592	234779.666	15.11200047	0	255	255	15	26	0	1	1	1	393035.7671	336	4	window
315720.7531	234779.894	13.97799969	0	255	255	15	26	0	1	1	1	393035.7763	79	4	window
315720.506	234779.644	15.01500034	0	255	255	15	26	0	1	2	1	393035.7766	20	4	window
315720.728	234779.8838	14.35900021	0	255	255	15	26	0	1	2	2	393035.7766	109	4	window
315720.558	234779.7178	15.18700027	0	255	255	15	26	0	1	1	1	393035.7766	350	4	window
315720.6	234779.8618	13.7159996	0	255	255	15	26	0	1	1	1	393035.7859	147	4	window
315720.844	234778.9468	15.14500046	0	255	255	21	-24	0	1	1	1	394528.4707	29	4	window
315720.792	234779.063	15.0880003	0	255	255	21	-24	0	1	2	1	394528.4707	26	4	window
315720.97	234778.666	15.18599987	0	255	255	21	-24	0	1	2	1	394528.4707	113	4	window
315720.905	234778.811	15.18099976	0	255	255	21	-24	0	1	1	1	394528.4707	28	4	window
315721.1219	234778.769	15.09899998	0	255	255	22	-9	0	1	2	2	394845.5886	66	4	window
315721.049	234778.9102	15.22399998	0	255	255	22	-9	0	1	2	2	394845.5886	65	4	window
315720.569	234779.79	15.07199955	0	255	255	22	-8	0	1	3	2	394845.5886	43	4	window
315720.95	234778.6792	15.1619997	0	255	255	22	-9	0	1	1	1	394845.5979	206	2	window
315720.884	234778.8008	15.16600037	0	255	255	22	-9	0	1	1	1	394845.5979	44	2	window
315720.814	234778.9302	15.14599991	0	255	255	22	-9	0	1	1	1	394845.5979	61	2	window
315720.7531	234779.0391	15.05099964	0	255	255	22	-9	0	1	2	1	394845.5979	12	4	window
315720.71	234778.8779	15.18200016	0	255	255	22	-9	0	1	1	1	394845.6076	123	2	window
315722.551	234779.377	13.95300007	0	255	255	23	9	0	1	2	2	395108.7932	8	4	window
315721.0229	234778.6851	15.17500019	0	255	255	23	9	0	1	1	1	395108.8684	210	2	window
315720.95	234778.791	15.17599964	0	255	255	23	9	0	1	1	1	395108.8684	43	2	window
315720.8719	234778.9038	15.16800022	0	255	255	23	9	0	1	1	1	395108.8684	54	2	window
315720.793	234779.019	15.15499973	0	255	255	23	9	0	1	2	1	395108.8684	13	4	window
315741.803	234792.9829	5.09399986	0	255	255	12	-16	0	1	2	2	392192.1277	7	4	window
315721.327	234779.6211	14.06499958	0	255	255	12	-21	0	1	2	2	392192.4553	7	4	window
315734.662	234788.6851	8.50599957	0	255	255	12	-18	0	1	1	1	392192.2494	454	4	window
315734.698	234788.709	8.15299988	0	255	255	12	-18	0	1	1	1	392192.2494	435	4	window
315734.752	234788.7568	7.90500021	0	255	255	12	-18	0	1	1	1	392192.2494	325	4	window
315734.775	234788.7661	7.51900005	0	255	255	12	-18	0	1	1	1	392192.2494	336	4	window
315734.8879	234788.8882	7.55000019	0	255	255	12	-18	0	1	1	1	392192.2494	420	4	window
315735.0179	234789.0332	7.71099997	0	255	255	12	-18	0	1	1	1	392192.2494	346	2	window
315734.2629	234788.4829	8.67700005	0	255	255	12	-18	0	1	1	1	392192.2588	428	4	window
315734.2889	234788.4951	8.29500008	0	255	255	12	-18	0	1	1	1	392192.2588	440	4	window
315734.334	234788.5332	8.02499962	0	255	255	12	-18	0	1	1	1	392192.2588	358	4	window
315734.399	234788.5942	7.84700012	0	255	255	12	-18	0	1	1	1	392192.2588	318	4	window
315734.4561	234788.646	7.61600018	0	255	255	12	-18	0	1	1	1	392192.2588	214	4	window
315734.582	234788.7842	7.69799995	0	255	255	12	-18	0	1	1	1	392192.2588	599	2	window
315736.823	234790.1338	6.47399998	0	255	255	12	-17	0	1	2	1	392192.2213	65	4	window
315736.9189	234790.2349	6.45300007	0	255	255	12	-17	0	1	2	1	392192.2213	112	4	window
315735.72	234789.3691	8.0880003	0	255	255	12	-18	0	1	1	1	392192.2306	337	4	window
315735.749	234789.3872	7.74800014	0	255	255	12	-18	0	1	1	1	392192.2307	415	4	window
315735.792	234789.4199	7.4380002	0	255	255	12	-18	0	1	1	1	392192.2307	383	4	window
315735.908	234789.5459	7.49900007	0	255	255	12	-18	0	1	1	1	392192.2307	306	4	window
315736.0551	234789.71	7.69299984	0	255	255	12	-18	0	1	1	1	392192.2307	378	2	window
315735.3051	234789.103	8.06099987	0	255	255	12	-18	0	1	1	1	392192.24	422	4	window
315735.343	234789.127	7.68900013	0	255	255	12	-18	0	1	1	1	392192.24	373	4	window
315735.3929	234789.1709	7.45499992	0	255	255	12	-18	0	1	1	1	392192.24	354	4	window
315735.496	234789.2798	7.42700005	0	255	255	12	-18	0	1	1	1	392192.24	313	4	window
315735.647	234789.4512	7.68400002	0	255	255	12	-18	0	1	1	1	392192.24	364	2	window
315738.48	234791.1851	5.45499992	0	255	255	12	-17	0	1	2	2	392192.1932	441	2	window
315737.109	234790.064	7.50699997	0	255	255	12	-17	0	1	1	1	392192.2025	368	4	window
315737.13	234790.0718	7.13700008	0	255	255	12	-17	0	1	1	1	392192.2025	310	4	window
315737.163	234790.0928	6.7750001	0	255	255	12	-17	0	1	1	1	392192.2025	285	4	window
315737.192	234790.1079	6.3920002	0	255	255	12	-17	0	1	1	1	392192.2025	313	4	window
315737.2531	234790.1621	6.12699986	0	255	255	12	-17	0	1	2	2	392192.2025	176	4	window
315737.58	234790.5352	6.75500011	0	255	255	12	-17	0	1	3	2	392192.2025	20	4	window
315737.463	234790.3862	6.14599991	0	255	255	12	-17	0	1	3	3	392192.2025	45	4	window
315737.592	234790.5288	6.30600023	0	255	255	12	-17	0	1	1	1	392192.2026	154	4	window
315737.687	234790.6289	6.25699997	0	255	255	12	-17	0	1	1	1	392192.2026	266	4	window
315737.775	234790.7212	6.22200012	0	255	255	12	-17	0	1	1	1	392192.2026	207	4	window
315737.7889	234790.7158	5.72800016	0	255	255	12	-17	0	1	2	1	392192.2026	148	4	window
315736.632	234789.8091	7.64300013	0	255	255	12	-17	0	1	1	1	392192.2119	363	4	window
315736.649	234789.8101	7.20699978	0	255	255	12	-17	0	1	1	1	392192.2119	374	4	window
315736.667	234789.8101	6.73000002	0	255	255	12	-17	0	1	1	1	392192.2119	259	4	window
315736.678	234789.8042	6.28100014	0	255	255	12	-17	0	1	1	1	392192.2119	306	4	window
315736.955	234790.0918	6.10900021	0	255	255	12	-17	0	1	1	1	392192.2119	201	4	window
315737.084	234790.2349	6.27400017	0	255	255	12	-17	0	1	1	1	392192.2119	153	4	window
315736.449	234789.7861	7.72700024	0	255	255	12	-17	0	1	1	1	392192.2213	374	4	window
315736.478	234789.8032	7.38600016	0	255	255	12	-17	0	1	1	1	392192.2213	358	4	window
315736.512	234789.8262	7.04400015	0	255	255	12	-17	0	1	1	1	392192.2213	333	4	window
315736.55	234789.853	6.704	0	255	255	12	-17	0	1	1	1	392192.2213	195	2	window
315736.587	234789.877	6.32600021	0	255	255	12	-17	0	1	1	1	392192.2213	195	4	window
315736.678	234789.9731	6.28700018	0	255	255	12	-17	0	1	1	1	392192.2213	174	4	window
315739.964	234791.855	6.12200022	0	255	255	12	-17	0	1	2	2	392192.1557	164	4	window
315740.061	234791.9561	6.09100008	0	255	255	12	-17	0	1	1	1	392192.1557	192	4	window
315740.4091	234792.312	5.73999977	0	255	255	12	-17	0	1	1	1	392192.1557	99	4	window
315739.578	234791.6289	6.13800001	0	255	255	12	-17	0	1	1	1	392192.1651	252	2	window
315739.674	234791.729	6.07700014	0	255	255	12	-17	0	1	1	1	392192.1651	229	2	window
315739.77	234791.8291	6.04799986	0	255	255	12	-17	0	1	1	1	392192.1651	238	2	window
315739.8311	234791.8862	5.84299994	0	255	255	12	-17	0	1	1	1	392192.1651	189	4	window
315739.874	234791.9199	5.5539999	0	255	255	12	-17	0	1	1	1	392192.1651	157	4	window
315739.968	234792.0171	5.48199987	0	255	255	12	-17	0	1	1	1	392192.1651	228	2	window
315740.061	234792.1128	5.40500021	0	255	255	12	-17	0	1	2	2	392192.1651	122	2	window
315740.163	234792.2212	5.40700006	0	255	255	12	-17	0	1	1	1	392192.1651	123	2	window
315738.845	234791.127	6.56500006	0	255	255	12	-17	0	1	1	1	392192.1744	260	4	window
315738.875	234791.145	6.21099997	0	255	255	12	-17	0	1	1	1	392192.1744	248	4	window
315738.958	234791.228	6.08400011	0	255	255	12	-17	0	1	1	1	392192.1744	239	2	window
315739.051	234791.3252	6.05299997	0	255	255	12	-17	0	1	1	1	392192.1744	336	2	window
315739.147	234791.4258	6.01200008	0	255	255	12	-17	0	1	1	1	392192.1744	226	2	window
315739.175	234791.4409	5.64699984	0	255	255	12	-17	0	1	1	1	392192.1744	140	4	window
315739.255	234791.521	5.50899982	0	255	255	12	-17	0	1	1	1	392192.1744	233	2	window
315739.353	234791.624	5.47100019	0	255	255	12	-17	0	1	1	1	392192.1744	320	2	window
315739.465	234791.7441	5.50500011	0	255	255	12	-17	0	1	1	1	392192.1744	363	2	window
315739.573	234791.8599	5.54099989	0	255	255	12	-17	0	1	1	1	392192.1745	354	2	window
315738.478	234790.9302	6.67399979	0	255	255	12	-17	0	1	2	2	392192.1838	80	4	window
315738.5081	234790.9468	6.30900002	0	255	255	12	-17	0	1	1	1	392192.1838	238	4	window
315738.566	234791	6.09499979	0	255	255	12	-17	0	1	1	1	392192.1838	235	2	window
315738.665	234791.103	6.05100012	0	255	255	12	-17	0	1	1	1	392192.1838	233	2	window
315738.765	234791.208	6.01800013	0	255	255	12	-17	0	1	1	1	392192.1838	248	2	window
315738.834	234791.2749	5.84399986	0	255	255	12	-17	0	1	1	1	392192.1838	151	4	window
315738.86	234791.2852	5.42600012	0	255	255	12	-17	0	1	1	1	392192.1838	155	2	window
315738.964	234791.397	5.43900013	0	255	255	12	-17	0	1	1	1	392192.1838	253	2	window
315739.073	234791.5142	5.48699999	0	255	255	12	-17	0	1	1	1	392192.1838	325	2	window
315737.725	234790.439	6.88500023	0	255	255	12	-17	0	1	2	2	392192.1932	197	4	window
315737.778	234790.4858	6.6420002	0	255	255	12	-17	0	1	1	1	392192.1932	220	4	window
315737.859	234790.5669	6.52799988	0	255	255	12	-17	0	1	1	1	392192.1932	120	4	window
315737.955	234790.668	6.50500011	0	255	255	12	-17	0	1	1	1	392192.1932	94	4	window
315737.985	234790.6831	6.09100008	0	255	255	12	-17	0	1	1	1	392192.1932	164	4	window
315738.072	234790.7739	6.01999998	0	255	255	12	-17	0	1	1	1	392192.1932	210	4	window
315738.135	234790.8311	5.78000021	0	255	255	12	-17	0	1	1	1	392192.1932	121	4	window
315738.3719	234791.0698	5.46700001	0	255	255	12	-17	0	1	1	1	392192.1932	413	2	window
315720.611	234779.814	15.16100025	0	255	255	13	-5	0	1	4	2	392483.7644	35	4	window
315720.74	234778.9409	15.10999966	0	255	255	13	-5	0	1	1	1	392483.6893	66	2	window
315720.809	234778.8789	15.16100025	0	255	255	13	-5	0	1	1	1	392483.6799	81	2	window
315720.785	234778.7788	15.18000031	0	255	255	13	-5	0	1	1	1	392483.6705	52	2	window
315720.8669	234778.873	15.14299965	0	255	255	13	-5	0	1	1	1	392483.6705	48	2	window
315720.948	234778.708	15.16300011	0	255	255	13	-5	0	1	1	1	392483.6612	82	2	window
315721.031	234778.8008	15.07600021	0	255	255	13	-5	0	1	2	2	392483.6612	55	2	window
315720.952	234778.6128	15.15400028	0	255	255	13	-5	0	1	1	1	392483.6518	76	4	window
315721.032	234778.7061	15.12800026	0	255	255	13	-5	0	1	1	1	392483.6518	191	4	window
315721.675	234778.9639	14.03100014	0	255	255	13	-5	0	1	2	2	392483.6236	7	4	window
315722.29	234779.125	13.91800022	0	255	255	13	-5	0	1	2	2	392483.5862	8	4	window
315723.707	234780.418	13.96000004	0	255	255	13	-4	0	1	2	2	392483.558	7	4	window
315723.926	234780	13.99499989	0	255	255	13	-4	0	1	2	2	392483.5205	7	4	window
315734.182	234788.501	8.35599995	0	255	255	13	-2	0	1	2	2	392483.3425	164	4	window
315734.264	234788.584	7.91699982	0	255	255	13	-2	0	1	1	1	392483.3425	364	4	window
315733.9041	234788.3428	7.73199987	0	255	255	13	-2	0	1	2	1	392483.3518	244	4	window
315735.187	234789.084	7.71799994	0	255	255	13	-2	0	1	2	2	392483.3143	247	4	window
315735.278	234789.1841	7.39900017	0	255	255	13	-2	0	1	1	1	392483.3143	214	4	window
315734.965	234788.9341	7.84399986	0	255	255	13	-2	0	1	2	2	392483.3237	123	4	window
315735.056	234789.0371	7.58199978	0	255	255	13	-2	0	1	2	1	392483.3237	106	4	window
315735.142	234789.1519	7.73699999	0	255	255	13	-2	0	1	1	1	392483.3237	534	2	window
315734.434	234788.6489	8.1079998	0	255	255	13	-2	0	1	2	2	392483.3331	318	4	window
315734.516	234788.7368	7.78299999	0	255	255	13	-2	0	1	1	1	392483.3331	313	4	window
315736.439	234789.8589	7.53499985	0	255	255	13	-2	0	1	1	1	392483.2862	160	4	window
315736.525	234789.9341	6.78900003	0	255	255	13	-1	0	1	2	1	392483.2862	99	4	window
315736.608	234790.0132	6.20800018	0	255	255	13	-1	0	1	1	1	392483.2862	157	4	window
315736.062	234789.6592	7.38399982	0	255	255	13	-2	0	1	1	1	392483.2956	257	4	window
315735.527	234789.2612	7.84899998	0	255	255	13	-2	0	1	2	2	392483.3049	156	4	window
315735.618	234789.354	7.35699987	0	255	255	13	-2	0	1	1	1	392483.305	631	4	window
315735.699	234789.4639	7.49800014	0	255	255	13	-2	0	1	1	1	392483.305	410	4	window
315737.948	234790.7192	6.76999998	0	255	255	13	-1	0	1	2	1	392483.2488	83	4	window
315737.954	234790.6948	6.07800007	0	255	255	13	-1	0	1	2	2	392483.2488	115	4	window
315738.03	234790.8252	6.78800011	0	255	255	13	-1	0	1	3	1	392483.2488	12	4	window
315738.036	234790.7998	6.06699991	0	255	255	13	-1	0	1	3	2	392483.2488	90	4	window
315737.287	234790.271	6.74900007	0	255	255	13	-1	0	1	3	1	392483.2582	51	4	window
315737.291	234790.251	6.19299984	0	255	255	13	-1	0	1	3	2	392483.2582	135	4	window
315737.373	234790.3901	6.92700005	0	255	255	13	-1	0	1	2	1	392483.2582	69	4	window
315737.379	234790.3652	6.2249999	0	255	255	13	-1	0	1	2	2	392483.2582	151	4	window
315737.468	234790.4741	6.11299992	0	255	255	13	-1	0	1	1	1	392483.2582	251	4	window
315737.546	234790.605	6.80000019	0	255	255	13	-1	0	1	3	2	392483.2582	58	4	window
315737.549	234790.5928	6.44099998	0	255	255	13	-1	0	1	3	3	392483.2582	87	4	window
315736.8361	234789.9302	7.546	0	255	255	13	-1	0	1	3	3	392483.2674	17	4	window
315736.918	234790.0278	7.39900017	0	255	255	13	-1	0	1	3	3	392483.2674	394	4	window
315736.9969	234790.127	7.35099983	0	255	255	13	-1	0	1	2	1	392483.2674	147	4	window
315737.005	234790.083	6.17000008	0	255	255	13	-1	0	1	2	2	392483.2674	105	2	window
315737.088	234790.188	6.12400007	0	255	255	13	-1	0	1	1	1	392483.2674	233	2	window
315737.176	234790.2979	6.05999994	0	255	255	13	-1	0	1	1	1	392483.2674	192	2	window
315737.261	234790.4302	6.61100006	0	255	255	13	-1	0	1	2	1	392483.2674	28	4	window
315736.61	234789.8501	7.16400003	0	255	255	13	-1	0	1	2	1	392483.2768	44	4	window
315736.8571	234790.127	6.33300018	0	255	255	13	-1	0	1	1	1	392483.2768	245	4	window
315736.947	234790.2471	6.46999979	0	255	255	13	-1	0	1	2	1	392483.2768	72	4	window
315739.839	234791.9058	5.5170002	0	255	255	13	-1	0	1	2	2	392483.2019	59	4	window
